-24.18681335	-87.89456940	0.13080956
-23.68681335	-87.89456940	0.12964113
-23.18681335	-87.89456940	0.12847935
-22.68681335	-87.89456940	0.12732446
-22.18681335	-87.89456940	0.12617650
-21.68681335	-87.89456940	0.12503567
-21.18681335	-87.89456940	0.12390191
-20.68681335	-87.89456940	0.12277538
-20.18681335	-87.89456940	0.12165593
-19.68681335	-87.89456940	0.12054365
-19.18681335	-87.89456940	0.11943832
-18.68681335	-87.89456940	0.11833994
-18.18681335	-87.89456940	0.11724817
-17.68681335	-87.89456940	0.11616292
-17.18681335	-87.89456940	0.11508372
-16.68681335	-87.89456940	0.11401032
-16.18681335	-87.89456940	0.11294211
-15.68681335	-87.89456940	0.11187864
-15.18681335	-87.89456940	0.11081909
-14.68681335	-87.89456940	0.10976285
-14.18681335	-87.89456940	0.10870889
-13.68681335	-87.89456940	0.10765664
-13.18681335	-87.89456940	0.10660449
-12.68681335	-87.89456940	0.10555136
-12.18681335	-87.89456940	0.10449349
-11.68681335	-87.89456940	0.10342630
-11.18681335	-87.89456940	0.10234232
-10.68681335	-87.89456940	0.10122702
-10.18681335	-87.89456940	0.10006477
-9.68681335	-87.89456940	0.09885047
-9.18681335	-87.89456940	0.09750922
-8.68681335	-87.89456940	0.09614784
-8.18681335	-87.89456940	0.09450461
-7.68681335	-87.89456940	0.09275854
-7.18681335	-87.89456940	0.09045294
-6.68681335	-87.89456940	0.08448098
-6.18681335	-87.89456940	0.07683425
-5.68681335	-87.89456940	0.03133085
-5.18681335	-87.89456940	-0.01261432
-4.68681335	-87.89456940	-0.07508185
-4.18681335	-87.89456940	-0.15063947
-3.68681335	-87.89456940	-0.24803653
-3.18681335	-87.89456940	-0.35150547
-2.68681335	-87.89456940	-0.46769661
-2.18681335	-87.89456940	-0.58934565
-1.68681335	-87.89456940	-0.71975087
-1.18681335	-87.89456940	-0.86003249
-0.68681335	-87.89456940	-1.00326267
-0.18681335	-87.89456940	-1.15766672
0.31318665	-87.89456940	-1.30864808
0.81318665	-87.89456940	-1.45890747
1.31318665	-87.89456940	-1.60329067
1.81318665	-87.89456940	-1.74874431
2.31318665	-87.89456940	-1.87991844
2.81318665	-87.89456940	-2.02720100
3.31318665	-87.89456940	-2.13375335
3.81318665	-87.89456940	-2.25507435
4.31318665	-87.89456940	-2.33698123
4.81318665	-87.89456940	-2.42439237
5.31318665	-87.89456940	-2.48504363
5.81318665	-87.89456940	-2.54456805
6.31318665	-87.89456940	-2.58872173
6.81318665	-87.89456940	-2.62946184
7.31318665	-87.89456940	-2.66129274
7.81318665	-87.89456940	-2.68956831
8.31318665	-87.89456940	-2.71240769
8.81318665	-87.89456940	-2.73227850
9.31318665	-87.89456940	-2.74868230
9.81318665	-87.89456940	-2.76283313
10.31318665	-87.89456940	-2.77472002
10.81318665	-87.89456940	-2.78499590
11.31318665	-87.89456940	-2.79379743
11.81318665	-87.89456940	-2.80151312
12.31318665	-87.89456940	-2.80831041
12.81318665	-87.89456940	-2.81445122
13.31318665	-87.89456940	-2.82009584
13.81318665	-87.89456940	-2.82546384
14.31318665	-87.89456940	-2.83064926
14.81318665	-87.89456940	-2.83589334
15.31318665	-87.89456940	-2.84138828
15.81318665	-87.89456940	-2.84694045
16.31318665	-87.89456940	-2.85325908
16.81318665	-87.89456940	-2.86103864
17.31318665	-87.89456940	-2.86898371
17.81318665	-87.89456940	-2.88063740
18.31318665	-87.89456940	-2.89016315
18.81318665	-87.89456940	-2.89717891
19.31318665	-87.89456940	-2.91219731
19.81318665	-87.89456940	-2.95548075
20.31318665	-87.89456940	-2.92121088
20.81318665	-87.89456940	-2.98044729
21.31318665	-87.89456940	-2.91022945
21.81318665	-87.89456940	-2.92155571
22.31318665	-87.89456940	-2.89321237
22.81318665	-87.89456940	-2.89391754
23.31318665	-87.89456940	-2.87762395
23.81318665	-87.89456940	-2.87498096
24.31318665	-87.89456940	-2.86586855
24.81318665	-87.89456940	-2.86280214
25.31318665	-87.89456940	-2.85752913
25.81318665	-87.89456940	-2.85494679
26.31318665	-87.89456940	-2.85173833
26.81318665	-87.89456940	-2.84977059
27.31318665	-87.89456940	-2.84770263
27.81318665	-87.89456940	-2.84622209
28.31318665	-87.89456940	-2.84476963
28.81318665	-87.89456940	-2.84357816
29.31318665	-87.89456940	-2.84239542
29.81318665	-87.89456940	-2.84127846
30.31318665	-87.89456940	-2.84009302
30.81318665	-87.89456940	-2.83882247
31.31318665	-87.89456940	-2.83736824
31.81318665	-87.89456940	-2.83567903
32.31318665	-87.89456940	-2.83364433
32.81318665	-87.89456940	-2.83119101
33.31318665	-87.89456940	-2.82817374
33.81318665	-87.89456940	-2.82452283
34.31318665	-87.89456940	-2.82012463
34.81318665	-87.89456940	-2.81490618
35.31318665	-87.89456940	-2.80789668
35.81318665	-87.89456940	-2.80077356
36.31318665	-87.89456940	-2.79040345
36.81318665	-87.89456940	-2.77809875
37.31318665	-87.89456940	-2.76073268
37.81318665	-87.89456940	-2.74119135
38.31318665	-87.89456940	-2.71335940
38.81318665	-87.89456940	-2.70334502
39.31318665	-87.89456940	-2.66408374
39.81318665	-87.89456940	-2.67871238
40.31318665	-87.89456940	-2.66809768
40.81318665	-87.89456940	-2.68899791
41.31318665	-87.89456940	-2.69359033
41.81318665	-87.89456940	-2.71727086
42.31318665	-87.89456940	-2.72943992
42.81318665	-87.89456940	-2.75018444
43.31318665	-87.89456940	-2.76321217
43.81318665	-87.89456940	-2.77915079
44.31318665	-87.89456940	-2.79026556
44.81318665	-87.89456940	-2.80186918
45.31318665	-87.89456940	-2.81052401
45.81318665	-87.89456940	-2.81882096
46.31318665	-87.89456940	-2.82532024
46.81318665	-87.89456940	-2.83128372
